#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-13 10:42:06]
# Modified: [2022-06-13 16:10:26]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth_1/0.9900_0.5000_0.0000_36_0,0.022196,0.021226,0.411163,0.200652,0.191533,0.177521,0.150163,0.251566,0.055088,0.659462,0.639460,0.622204,0.562679,0.751597,0.110475,0.481147,0.484104,0.489987,0.425825,0.536983,0.057479,-0.095012,nan,-0.100912,nan,nan,0.074251,0.22,341,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_0.7854_21_0,0.022196,0.021226,0.363145,0.139479,0.135479,0.128822,0.103813,0.174133,0.037448,0.648070,0.631044,0.607052,0.544318,0.756318,0.114380,0.485446,0.548652,0.563416,0.418835,0.599408,0.175402,0.512083,nan,0.674201,nan,nan,0.673309,0.19,337,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_0.7854_27_1,0.020548,-0.020847,0.392422,0.204842,0.167085,0.151370,0.128014,0.248407,0.113486,0.641069,0.624320,0.603312,0.527356,0.750504,0.119765,0.453659,0.451823,0.450254,0.383758,0.524068,0.071005,0.750765,nan,0.828524,nan,nan,0.589134,0.21,299,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_1.5708_17_0,0.022196,0.021226,0.399344,0.190182,0.184250,0.178178,0.149492,0.230311,0.044736,0.670110,0.650862,0.617568,0.565295,0.772763,0.112779,0.524127,0.527273,0.536307,0.472979,0.577013,0.052298,-1.057247,nan,-1.541078,nan,nan,1.329061,0.21,370,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_1.5708_31_1,0.022196,-0.020847,0.498008,0.153968,0.148897,0.138313,0.117732,0.190880,0.037953,0.854567,0.831040,0.799808,0.698083,1.007856,0.162388,0.515887,0.518793,0.521119,0.461253,0.570607,0.054586,1.288809,nan,1.525483,nan,nan,1.257953,0.3,358,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_-0.7854_13_1,0.022196,-0.020847,0.403270,0.120332,0.117042,0.111760,0.098169,0.142366,0.023457,0.885807,0.881108,0.868472,0.752260,1.024273,0.128722,0.625111,0.628941,0.637255,0.585040,0.662288,0.040377,-0.768318,nan,-0.801415,nan,nan,0.415354,0.22,487,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_-0.7854_32_0,0.020548,-0.019160,0.404377,0.148153,0.146665,0.142894,0.118971,0.179208,0.032679,0.920595,0.912570,0.881733,0.783025,1.073476,0.133127,0.631985,0.660853,0.662467,0.617899,0.699553,0.137304,-0.761859,nan,-0.804499,nan,nan,0.407240,0.23,477,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_-1.5708_26_1,0.022196,-0.020847,0.423362,0.134902,0.131864,0.125641,0.108703,0.160681,0.026885,0.929283,0.919941,0.862008,0.770432,1.107237,0.156755,0.655735,0.657417,0.661421,0.616302,0.696989,0.039320,1.462678,nan,1.541225,nan,nan,1.181784,0.24,500,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_-1.5708_33_0,0.022196,0.021226,0.387143,0.128566,0.124295,0.120158,0.101604,0.154413,0.028634,0.809178,0.803624,0.798840,0.676919,0.941062,0.128218,0.597145,0.598657,0.597521,0.554938,0.642265,0.051835,-1.515072,nan,-1.534231,nan,nan,0.776205,0.21,439,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_0.0000_21_0,-0.019838,0.021226,0.388708,0.157515,0.152523,0.148066,0.122938,0.189639,0.037293,0.625962,0.618323,0.610926,0.533950,0.715162,0.096546,0.505444,0.508334,0.513315,0.452318,0.558168,0.053890,-0.086743,nan,-0.085751,nan,nan,0.067227,0.21,355,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_0.0000_24_1,0.022196,-0.019160,0.360161,0.173802,0.158044,0.142150,0.122148,0.221656,0.062840,0.687337,0.672331,0.627867,0.551680,0.824062,0.133244,0.654973,0.659276,0.666757,0.616505,0.691238,0.038649,-0.054080,nan,-0.053212,nan,nan,0.038186,0.19,476,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_0.7854_25_0,0.022196,0.021226,0.376823,0.119274,0.116072,0.111245,0.094696,0.143225,0.025948,0.675011,0.664027,0.648570,0.565327,0.783748,0.112439,0.598237,0.599847,0.600997,0.554997,0.641855,0.043063,0.787421,nan,0.786082,nan,nan,0.052010,0.2,439,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_0.7854_30_1,0.020548,-0.020847,0.365566,0.188528,0.156584,0.145325,0.123588,0.223561,0.098878,0.610631,0.590792,0.562476,0.504961,0.719473,0.112236,0.539912,0.542129,0.535413,0.494038,0.590103,0.047043,0.786552,nan,0.869814,nan,nan,0.591433,0.19,343,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_1.5708_22_0,0.022196,-0.020847,0.369574,0.164941,0.159924,0.151061,0.129485,0.200983,0.037473,0.680094,0.661466,0.622916,0.567128,0.797073,0.118015,0.630799,0.633108,0.635306,0.594373,0.668346,0.037357,1.461207,nan,1.544829,nan,nan,1.181581,0.19,463,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.6500_1.5708_33_1,0.022196,0.021226,0.451025,0.142106,0.138695,0.135041,0.116881,0.168557,0.027197,0.956044,0.943079,0.918085,0.798404,1.116739,0.151622,0.661821,0.663662,0.670394,0.623099,0.700468,0.038462,1.462703,nan,1.520518,nan,nan,1.094416,0.26,538,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_-0.7854_16_1,0.020548,0.021226,0.354450,0.250645,0.233088,0.216970,0.180422,0.320432,0.078009,0.525005,0.514179,0.504825,0.462830,0.588346,0.067871,0.694069,0.704808,0.711325,0.667470,0.734779,0.057259,-0.729599,nan,-0.772034,nan,nan,0.410630,0.18,568,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_-0.7854_32_0,-0.019838,0.021226,0.377909,0.151526,0.141006,0.136086,0.116776,0.172367,0.050897,0.887791,0.916531,0.946743,0.748937,1.046351,0.169694,0.786193,0.814620,0.815614,0.789811,0.836129,0.128309,-0.730382,nan,-0.769767,nan,nan,0.409256,0.21,802,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_-1.5708_10_1,0.022196,-0.020847,0.353185,0.152104,0.149203,0.147001,0.125877,0.176108,0.028218,0.677224,0.662217,0.633532,0.563892,0.790497,0.114393,0.714627,0.716102,0.718811,0.684602,0.744783,0.030520,0.004325,nan,1.546721,nan,nan,1.395763,0.18,604,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_-1.5708_21_0,0.022196,0.021226,0.380285,0.133986,0.130415,0.126692,0.110295,0.157818,0.025859,0.822576,0.820060,0.816320,0.707272,0.937463,0.111563,0.754205,0.755690,0.758081,0.730713,0.777730,0.023758,1.480759,nan,1.538972,nan,nan,1.182591,0.21,696,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_0.0000_19_1,0.020548,0.021226,0.392553,0.195998,0.191080,0.184246,0.156894,0.233921,0.041776,0.766748,0.753984,0.737930,0.670099,0.863409,0.101641,0.757860,0.759315,0.761730,0.734278,0.781454,0.024521,-0.004098,nan,-0.003808,nan,nan,0.025399,0.21,727,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_0.0000_27_0,0.022196,0.021226,0.367960,0.133204,0.129495,0.124434,0.108374,0.158361,0.026959,0.734195,0.725746,0.714560,0.617372,0.851572,0.116030,0.730033,0.731235,0.732616,0.703244,0.757346,0.027654,0.035719,nan,0.035715,nan,nan,0.030115,0.19,660,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_0.7854_16_0,0.022196,0.021226,0.340174,0.092177,0.097673,0.103071,0.048568,0.121923,0.031398,0.674849,0.669293,0.655891,0.567233,0.788706,0.111822,0.606415,0.785695,0.794051,0.057782,0.809174,0.325372,0.501974,nan,0.814121,nan,nan,0.866729,0.17,492,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_0.7854_27_1,-0.019838,-0.020847,0.406194,0.137085,0.136037,0.135920,0.108791,0.164508,0.030036,0.851453,0.865806,0.875031,0.671430,1.021920,0.175518,0.696774,0.794686,0.798943,0.749899,0.817398,0.246569,0.629747,nan,0.775556,nan,nan,0.695808,0.23,593,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_1.5708_14_0,0.022196,0.021226,0.433537,0.150856,0.147810,0.144357,0.124733,0.176062,0.026886,0.974466,0.959762,0.932248,0.841295,1.115781,0.130554,0.767124,0.770224,0.773940,0.743352,0.790284,0.024213,-1.474346,nan,-1.548811,nan,nan,1.264231,0.24,779,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.8000_1.5708_21_1,0.022196,-0.019160,0.386510,0.152903,0.150357,0.147754,0.128590,0.177401,0.025947,0.805334,0.792605,0.760453,0.674141,0.943348,0.129677,0.732803,0.733498,0.733903,0.703112,0.762692,0.029633,-1.221695,nan,-1.512604,nan,nan,1.337635,0.21,667,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
