#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-12 14:52:54]
# Modified: [2022-06-12 20:15:15]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth/0.5150_0.3500_0.0000_45_1,-0.062098,0.019397,0.586725,0.439738,0.423204,0.377627,0.313478,0.577081,0.124230,0.893827,0.865411,0.824141,0.755515,1.031730,0.150492,0.431317,0.435956,0.440784,0.358842,0.505345,0.075435,0.024657,nan,0.013112,nan,nan,0.104253,0.36,314,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.3500_0.7854_29_0,-0.062098,-0.021000,0.514444,0.357845,0.341838,0.306193,0.256432,0.469627,0.101884,0.712204,0.685106,0.649740,0.597904,0.828573,0.126668,0.277523,0.285409,0.299156,0.181691,0.370488,0.094037,0.523738,nan,0.533044,nan,nan,0.196734,0.33,224,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.3500_0.7854_31_1,-0.062098,-0.061398,0.542946,0.297689,0.277341,0.254759,0.213451,0.383767,0.093411,0.892406,0.866327,0.815514,0.706874,1.073222,0.188256,0.330706,0.335939,0.343369,0.242449,0.421675,0.093866,0.608163,nan,0.599744,nan,nan,0.179897,0.33,259,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.3500_1.5708_27_0,-0.021701,-0.021000,0.574156,0.456183,0.456187,0.467159,0.341031,0.572108,0.107580,0.749611,0.725075,0.704725,0.657339,0.830265,0.113666,0.274146,0.276450,0.283070,0.181396,0.362453,0.093370,1.374201,nan,1.475303,nan,nan,0.465186,0.35,238,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.3500_1.5708_48_1,-0.021701,-0.021000,0.520460,0.276314,0.260199,0.243583,0.201918,0.357722,0.081252,0.686289,0.667359,0.646791,0.569894,0.799211,0.122166,0.165525,0.165793,0.170534,0.061410,0.260389,0.091821,0.838584,nan,1.328494,nan,nan,1.041589,0.32,205,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_-0.7854_24_0,-0.021701,0.021055,0.498220,0.423681,0.426516,0.453224,0.320618,0.524839,0.094723,0.647475,0.633731,0.618474,0.569104,0.725703,0.085209,0.425020,0.429225,0.439966,0.365797,0.483744,0.060850,-0.787395,nan,-0.797053,nan,nan,0.101885,0.3,298,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_-0.7854_34_1,0.020345,-0.021000,0.548010,0.330243,0.303636,0.276330,0.233715,0.431410,0.109351,0.882901,0.858040,0.809977,0.727892,1.037450,0.159837,0.491165,0.494055,0.495771,0.427989,0.556225,0.065215,-0.893991,nan,-0.909714,nan,nan,0.085545,0.35,323,175,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_-1.5708_24_1,-0.021701,-0.021000,0.551665,0.376178,0.356536,0.306074,0.257878,0.512328,0.114555,0.721516,0.699627,0.668571,0.613451,0.829456,0.115014,0.389201,0.393142,0.396008,0.319788,0.459518,0.075131,1.282705,nan,1.505812,nan,nan,1.170991,0.35,277,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_-1.5708_37_0,-0.021701,-0.021000,0.576826,0.366891,0.346217,0.325673,0.271377,0.465227,0.105325,0.882474,0.865729,0.848008,0.764338,0.993979,0.126143,0.455878,0.459686,0.463911,0.390296,0.522389,0.065413,1.424020,nan,1.495423,nan,nan,0.996578,0.36,334,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_0.0000_36_0,-0.062098,0.021055,0.527971,0.385343,0.368297,0.334705,0.281021,0.500171,0.105281,0.784279,0.766230,0.735928,0.662146,0.903965,0.126128,0.531264,0.534059,0.539794,0.480163,0.582357,0.052948,0.021085,nan,0.022430,nan,nan,0.063088,0.33,376,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_0.0000_49_1,-0.062098,-0.021000,0.549819,0.274865,0.263346,0.250576,0.205740,0.340735,0.073701,1.010968,0.981995,0.945659,0.829695,1.196622,0.188231,0.494634,0.497526,0.498961,0.435200,0.557520,0.062076,0.108457,nan,0.113919,nan,nan,0.083438,0.35,338,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_0.7854_28_1,-0.021701,0.019397,0.587019,0.388910,0.372941,0.346150,0.278294,0.505955,0.113220,0.857502,0.824965,0.782709,0.713566,1.030571,0.150782,0.455424,0.466747,0.473096,0.391047,0.530558,0.084934,0.589380,nan,0.637220,nan,nan,0.397559,0.37,311,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_0.7854_34_0,-0.021701,-0.021000,0.522865,0.259295,0.249646,0.240506,0.187128,0.326015,0.080137,1.052536,1.017099,0.953379,0.842605,1.273316,0.212278,0.454764,0.475015,0.487858,0.392305,0.539288,0.109537,0.637823,nan,0.670369,nan,nan,0.402220,0.32,314,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_1.5708_35_0,-0.021701,0.021055,0.574164,0.371121,0.347961,0.322249,0.276028,0.473262,0.104961,0.879970,0.862061,0.838394,0.750143,1.002522,0.136566,0.482154,0.486686,0.494532,0.420158,0.544870,0.061612,1.416050,nan,1.487913,nan,nan,0.997012,0.35,356,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.5000_1.5708_47_1,-0.021701,0.021055,0.537277,0.487405,0.482429,0.458371,0.364644,0.608002,0.115475,0.739756,0.734294,0.733038,0.661562,0.810528,0.081858,0.458493,0.467525,0.478033,0.402276,0.511161,0.057550,1.327077,nan,1.492820,nan,nan,1.177547,0.33,339,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_-0.7854_24_1,-0.021701,0.021055,0.509063,0.443025,0.445725,0.434605,0.323453,0.578804,0.132384,0.780974,0.755544,0.731855,0.683391,0.871987,0.113236,0.580068,0.602334,0.605562,0.553357,0.643932,0.108464,-0.874421,nan,-0.916238,nan,nan,0.421457,0.31,389,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_-0.7854_33_0,-0.021701,0.021055,0.456209,0.418684,0.412385,0.394138,0.311594,0.534375,0.109353,0.730321,0.712637,0.670351,0.632047,0.835654,0.108002,0.558100,0.581246,0.590964,0.521565,0.629681,0.116236,-0.753140,nan,-0.789434,nan,nan,0.412617,0.27,389,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_-1.5708_23_1,-0.021701,0.021055,0.574798,0.428888,0.406430,0.343084,0.297089,0.578535,0.132175,0.928009,0.909375,0.878357,0.788424,1.060989,0.144796,0.626188,0.629387,0.633880,0.585705,0.664932,0.039273,1.491873,nan,1.537045,nan,nan,0.998300,0.36,480,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_-1.5708_39_0,-0.021701,0.021055,0.581647,0.376412,0.357724,0.310283,0.255241,0.506147,0.120207,0.962197,0.938019,0.887309,0.816568,1.111692,0.156192,0.646178,0.647722,0.652177,0.604160,0.688841,0.041039,1.452844,nan,1.542321,nan,nan,1.181314,0.36,505,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_0.0000_24_1,-0.020052,-0.019342,0.550298,0.437516,0.416931,0.373281,0.312276,0.565512,0.128087,0.981397,0.961356,0.920094,0.842986,1.119634,0.141910,0.678695,0.680651,0.683522,0.644573,0.711998,0.034275,0.038729,nan,0.034972,nan,nan,0.042912,0.34,550,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_0.0000_27_0,-0.020052,0.021055,0.502202,0.342686,0.323642,0.301362,0.258234,0.428041,0.093289,0.973508,0.967965,0.961460,0.839746,1.100648,0.134302,0.654342,0.656634,0.661750,0.616431,0.692124,0.038640,0.007785,nan,0.007780,nan,nan,0.042162,0.3,516,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_0.7854_37_0,-0.021701,-0.021000,0.505297,0.227964,0.225303,0.224746,0.169062,0.282817,0.059675,1.071911,1.134088,1.215599,0.708492,1.349284,0.270692,0.544572,0.697864,0.711137,0.050744,0.739308,0.290161,0.412075,nan,0.734539,nan,nan,0.852066,0.31,423,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_0.7854_41_1,-0.021701,0.019397,0.530122,0.311973,0.305027,0.299370,0.225367,0.402649,0.108780,1.072110,1.061666,1.051505,0.907415,1.224750,0.159069,0.640148,0.704464,0.710782,0.656274,0.737061,0.204279,0.650958,nan,0.752771,nan,nan,0.534111,0.33,499,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_1.5708_34_0,-0.021701,0.021055,0.559094,0.409859,0.390434,0.359021,0.294795,0.534571,0.118704,0.905066,0.877971,0.834651,0.774205,1.028457,0.148827,0.630362,0.630927,0.629933,0.592977,0.667979,0.038247,-1.444383,nan,-1.539783,nan,nan,1.180896,0.34,489,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.6500_1.5708_44_1,-0.021701,-0.061398,0.588900,0.481718,0.459680,0.426009,0.363065,0.620427,0.122675,0.847577,0.829230,0.808036,0.757384,0.936771,0.102149,0.634680,0.639134,0.647472,0.598635,0.668704,0.036756,-1.498205,nan,-1.540702,nan,nan,0.998853,0.37,501,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_-0.7854_20_1,-0.021701,0.021055,0.474350,0.347340,0.336438,0.318233,0.251229,0.454888,0.116951,0.927128,0.899769,0.860040,0.768612,1.089052,0.157124,0.720556,0.779404,0.784871,0.746494,0.804808,0.205260,-0.714183,nan,-0.795590,nan,nan,0.457362,0.29,597,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_-0.7854_38_0,-0.020052,-0.021000,0.472869,0.362709,0.358290,0.342689,0.254222,0.487782,0.125025,0.721526,0.712286,0.705748,0.608595,0.824656,0.105348,0.652962,0.720822,0.725482,0.678220,0.751355,0.214429,-0.669505,nan,-0.779832,nan,nan,0.479554,0.28,511,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_-1.5708_24_0,-0.021701,-0.021000,0.477898,0.334697,0.312204,0.290992,0.252321,0.420495,0.093925,0.811651,0.795995,0.765833,0.697393,0.934783,0.117454,0.703248,0.704804,0.707651,0.673975,0.733627,0.031108,-1.208393,nan,-1.514358,nan,nan,1.337140,0.28,602,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_-1.5708_32_1,-0.021701,-0.021000,0.537840,0.386751,0.379220,0.361614,0.296673,0.490275,0.111287,0.964692,0.954524,0.938229,0.851469,1.088403,0.131090,0.738817,0.777974,0.783011,0.748400,0.797733,0.168202,1.287648,nan,1.543282,nan,nan,1.227059,0.33,686,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_0.0000_39_1,-0.021701,0.021055,0.478230,0.384954,0.368371,0.337693,0.283511,0.486162,0.105297,0.846633,0.829266,0.798606,0.736055,0.957697,0.113622,0.758246,0.759785,0.762832,0.733510,0.782791,0.024857,-0.026482,nan,-0.026863,nan,nan,0.024353,0.29,719,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_0.0000_41_0,-0.021701,0.021055,0.516963,0.500467,0.482184,0.454906,0.375982,0.633741,0.124859,0.906084,0.890680,0.866777,0.810743,1.003735,0.099708,0.815424,0.816263,0.817448,0.798483,0.832592,0.017613,-0.020414,nan,-0.019776,nan,nan,0.017431,0.32,970,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_0.7854_29_1,-0.021701,-0.021000,0.498109,0.327058,0.324056,0.327223,0.136275,0.467904,0.145155,0.971035,0.943856,0.896060,0.804294,1.147500,0.168381,0.662133,0.812121,0.817645,0.073260,0.832214,0.310774,0.559592,nan,0.787855,nan,nan,0.781996,0.3,513,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_0.7854_31_0,-0.020052,0.021055,0.527753,0.300497,0.302848,0.310037,0.155733,0.406043,0.121333,0.928254,0.926857,0.934954,0.753206,1.087361,0.168908,0.633813,0.776192,0.781986,0.076475,0.800006,0.296344,0.538596,nan,0.765845,nan,nan,0.776702,0.32,508,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_1.5708_24_1,-0.021701,-0.021000,0.477985,0.310345,0.290018,0.267871,0.237510,0.380750,0.086185,0.843954,0.827287,0.794704,0.731253,0.951991,0.120162,0.716023,0.717264,0.718405,0.688073,0.744367,0.027899,-1.470169,nan,-1.522246,nan,nan,1.094629,0.28,637,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.5150_0.8000_1.5708_26_0,-0.021701,-0.061398,0.445513,0.474897,0.480745,0.505007,0.372668,0.570197,0.094207,0.708217,0.694649,0.673375,0.638492,0.783121,0.077870,0.700893,0.701661,0.703175,0.674164,0.728223,0.027276,1.291427,nan,1.553416,nan,nan,1.338320,0.25,584,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_-0.7854_22_0,-0.021701,-0.021000,0.540869,0.290619,0.269256,0.249154,0.208341,0.376814,0.091100,0.753020,0.730390,0.704722,0.628905,0.879486,0.130555,0.245290,0.250484,0.259214,0.144681,0.344421,0.096934,-0.651655,nan,-0.681940,nan,nan,0.343833,0.33,230,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_-0.7854_46_1,-0.021701,0.021055,0.516583,0.298160,0.277835,0.246155,0.208554,0.403194,0.093417,0.648522,0.629095,0.596351,0.542134,0.754360,0.113309,0.139689,0.132364,0.111431,0.044219,0.230693,0.085866,-0.376532,nan,-0.485704,nan,nan,0.590391,0.32,198,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_-1.5708_23_1,-0.021701,-0.021000,0.475961,0.207437,0.196036,0.176808,0.151268,0.261221,0.062626,0.674144,0.653886,0.624929,0.553441,0.790039,0.128155,0.113023,0.099753,0.061519,0.032389,0.197195,0.078588,0.503977,nan,1.109380,nan,nan,0.953812,0.29,189,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_-1.5708_33_0,-0.021701,-0.021000,0.532204,0.222728,0.209789,0.194985,0.166766,0.281252,0.062752,0.771100,0.751659,0.733454,0.632149,0.906950,0.146839,0.123234,0.112027,0.074851,0.035255,0.208405,0.082050,-0.600295,nan,-1.236127,nan,nan,0.960640,0.33,199,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
